SampleID	LONGITUDE	LATITUDE	COUNTRY	Soil_Order	Order_Name
KH9.488318	-97.3895	31.0783	GAZ:United States of America	6	Vertisols
DP.41.42A.2.646735	-72.7	42.17566	GAZ:United States of America	10	Alfisols
MF.2.ORG.660524	-155.763516	20.125797	GAZ:United States of America	4	Andisols
KA3U.E.09.674067	-88.230357	41.840717	GAZ:United States of America	9	Mollisols
Biofilm.A.DC.2.W.2012.733897	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
UPMain.22.23.646670	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA2F.E.24.674070	-88.230357	41.841125	GAZ:United States of America	9	Mollisols
UPMain.84.85.646762	-71.37761	42.06	GAZ:United States of America	10	Alfisols
Soil.BE.PolygonA.Medium.Rim.7.28.2012.1.733915	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
Hopland.14C.Wood.TP1.04.590996	-123.07	38.99	GAZ:United States of America	9	Mollisols
KA1F.B.18.674203	-88.230357	41.841508	GAZ:United States of America	9	Mollisols
KA3F.A.11.674138	-88.230357	41.840732	GAZ:United States of America	9	Mollisols
H.1.15.660500	-155.782721	20.108034	GAZ:United States of America	4	Andisols
KA3U.A.14.674708	-88.230357	41.840733	GAZ:United States of America	9	Mollisols
UPSub.31.32.646627	-71.37761	42.06	GAZ:United States of America	10	Alfisols
Soil.BE.PolygonC.Shallow.Center.7.28.2012.733930	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
KA3U.D.19.674596	-88.230357	41.840726	GAZ:United States of America	9	Mollisols
TVF.2010.Loc3.D0.Rep3.414500	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
KA3F.B.09.674213	-88.230357	41.840725	GAZ:United States of America	9	Mollisols
KA3F.E.20.674123	-88.230357	41.840733	GAZ:United States of America	9	Mollisols
KH55.488272	-97.3895	31.0783	GAZ:United States of America	6	Vertisols
TVF.2004.Loc5.D10.Rep4.414480	-145.64	64.35	GAZ:United States of America	11	Inceptisols
KA3F.C.04.674277	-88.230357	41.840718	GAZ:United States of America	9	Mollisols
KA1U.E.06.674439	-88.230357	41.84151	GAZ:United States of America	9	Mollisols
KA3U.D.16.674361	-88.230357	41.840726	GAZ:United States of America	9	Mollisols
KA3U.C.19.674447	-88.230357	41.840715	GAZ:United States of America	9	Mollisols
M.2.15.660564	-155.764218	20.123285	GAZ:United States of America	4	Andisols
KA2F.D.25.674391	-88.230357	41.84112	GAZ:United States of America	9	Mollisols
KA2F.D.04.674145	-88.230357	41.84112	GAZ:United States of America	9	Mollisols
KA2U.B.11.674637	-88.230357	41.841114	GAZ:United States of America	9	Mollisols
A1.low.16to0.2.647002	-156.41705	71.246483	GAZ:United States of America	1	Gelisols
KA1U.D.08.674201	-88.230357	41.841527	GAZ:United States of America	9	Mollisols
TVF.Control.Loc5.D0.Rep2.414476	-145.8	64.33	GAZ:United States of America	11	Inceptisols
TVF.Control.Loc4.D0.Rep5.414487	-145.8	64.33	GAZ:United States of America	11	Inceptisols
KH41.488303	-97.3895	31.0783	GAZ:United States of America	6	Vertisols
KA3F.C.09.674288	-88.230357	41.840718	GAZ:United States of America	9	Mollisols
UPMain.44.45.646807	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA1F.A.03.674144	-88.230357	41.841521	GAZ:United States of America	9	Mollisols
E.2.0.660508	-155.805003	20.098048	GAZ:United States of America	4	Andisols
MF.3.0.660588	-155.763516	20.125797	GAZ:United States of America	4	Andisols
Soil.BE.PolygonB.Shallow.Rim.7.8.2012.733910	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
UPMain.92.93.646780	-71.37761	42.06	GAZ:United States of America	10	Alfisols
Hopland.20C.Control.TP1.03.590966	-123.07	38.99	GAZ:United States of America	9	Mollisols
KH45.488261	-97.3895	31.0783	GAZ:United States of America	6	Vertisols
KA2U.B.10.674337	-88.230357	41.841114	GAZ:United States of America	9	Mollisols
KH60.488319	-97.3895	31.0783	GAZ:United States of America	6	Vertisols
SKM3.640197	-117.241111	33.193611	GAZ:United States of America	10	Alfisols
KA3F.A.15.674572	-88.230357	41.840732	GAZ:United States of America	9	Mollisols
UPMain.124.125B.646887	-71.37761	42.06	GAZ:United States of America	10	Alfisols
Biofilm.B.E2.1.C.2012.733922	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
UPSub.30.31.646936	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA3F.E.21.674429	-88.230357	41.840733	GAZ:United States of America	9	Mollisols
SV1.7.378550	-106.466218	31.712235	GAZ:United States of America	12	Entisols
UPSub.13.14.646957	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA1U.A.24.674367	-88.230357	41.841522	GAZ:United States of America	9	Mollisols
KA2U.E.18.674184	-88.230357	41.841126	GAZ:United States of America	9	Mollisols
UPMain.63.64.646821	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA3F.C.14.674569	-88.230357	41.840718	GAZ:United States of America	9	Mollisols
UPSub.141.142.646727	-71.37761	42.06	GAZ:United States of America	10	Alfisols
TVF.2010.Loc1.D10.Rep2.414522	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
KH62.488304	-97.3895	31.0783	GAZ:United States of America	6	Vertisols
KA2U.A.16.674376	-88.230357	41.841111	GAZ:United States of America	9	Mollisols
KA1U.E.23.674236	-88.230357	41.84151	GAZ:United States of America	9	Mollisols
KA1F.B.23.674410	-88.230357	41.841508	GAZ:United States of America	9	Mollisols
KA1U.D.03.674427	-88.230357	41.841527	GAZ:United States of America	9	Mollisols
SKB8.640193	-117.241111	33.193611	GAZ:United States of America	10	Alfisols
KA3F.C.13.674269	-88.230357	41.840718	GAZ:United States of America	9	Mollisols
I.3.30.660590	-155.776113	20.109438	GAZ:United States of America	4	Andisols
KH27.488296	-97.3895	31.0783	GAZ:United States of America	6	Vertisols
KA2F.D.21.674609	-88.230357	41.84112	GAZ:United States of America	9	Mollisols
KA2F.E.10.674293	-88.230357	41.841125	GAZ:United States of America	9	Mollisols
KA3F.B.07.674452	-88.230357	41.840725	GAZ:United States of America	9	Mollisols
KA1U.D.01.674517	-88.230357	41.841527	GAZ:United States of America	9	Mollisols
TVF.Control.Loc2.D10.Rep3.414399	-145.8	64.33	GAZ:United States of America	11	Inceptisols
KA2U.A.03.674140	-88.230357	41.841111	GAZ:United States of America	9	Mollisols
KH24.488285	-97.3895	31.0783	GAZ:United States of America	6	Vertisols
KA2U.A.09.674286	-88.230357	41.841111	GAZ:United States of America	9	Mollisols
TVF.2004.Loc5.D10.Rep2.414398	-145.64	64.35	GAZ:United States of America	11	Inceptisols
KA2U.C.15.674090	-88.230357	41.841121	GAZ:United States of America	9	Mollisols
KA3U.D.20.674047	-88.230357	41.840726	GAZ:United States of America	9	Mollisols
KA3F.A.05.674102	-88.230357	41.840732	GAZ:United States of America	9	Mollisols
KA1F.B.12.674550	-88.230357	41.841508	GAZ:United States of America	9	Mollisols
KA1F.E.07.674380	-88.230357	41.841518	GAZ:United States of America	9	Mollisols
WM.2.30.660583	-155.773634	20.12228	GAZ:United States of America	4	Andisols
UPMain.71.72.646824	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA3F.B.10.674054	-88.230357	41.840725	GAZ:United States of America	9	Mollisols
KA2U.C.08.674703	-88.230357	41.841121	GAZ:United States of America	9	Mollisols
KA3F.D.14.674113	-88.230357	41.84073	GAZ:United States of America	9	Mollisols
TVF.Control.Loc5.D10.Rep4.414439	-145.8	64.33	GAZ:United States of America	11	Inceptisols
KA3U.A.02.674426	-88.230357	41.840733	GAZ:United States of America	9	Mollisols
Soil.Ael.Shallow.2011.733883	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
KA2U.B.02.674538	-88.230357	41.841114	GAZ:United States of America	9	Mollisols
KA2F.E.19.674010	-88.230357	41.841125	GAZ:United States of America	9	Mollisols
TVF.2010.Loc1.D0.Rep2.414421	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
TVF.2004.Loc2.D10.Rep4.414493	-145.64	64.35	GAZ:United States of America	11	Inceptisols
KA1F.D.01.674558	-88.230357	41.841521	GAZ:United States of America	9	Mollisols
KA3U.B.04.674693	-88.230357	41.840719	GAZ:United States of America	9	Mollisols
UPSub.67.68.646678	-71.37761	42.06	GAZ:United States of America	10	Alfisols
TVF.2010.Loc2.D0.Rep4.414519	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
J.1.0.660501	-155.769747	20.108446	GAZ:United States of America	4	Andisols
UPMain.39.40B.646809	-71.37761	42.06	GAZ:United States of America	10	Alfisols
E.1.15.660545	-155.805003	20.098048	GAZ:United States of America	4	Andisols
UPSub.251.252A.646629	-71.37761	42.06	GAZ:United States of America	10	Alfisols
TVF.2004.Loc2.D10.Rep1.414401	-145.64	64.35	GAZ:United States of America	11	Inceptisols
KA1F.A.21.674368	-88.230357	41.841521	GAZ:United States of America	9	Mollisols
KA2U.D.18.674378	-88.230357	41.841123	GAZ:United States of America	9	Mollisols
KA3U.E.24.674164	-88.230357	41.840717	GAZ:United States of America	9	Mollisols
KA3U.A.18.674495	-88.230357	41.840733	GAZ:United States of America	9	Mollisols
UPSub.49.50.646621	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA2U.C.17.674485	-88.230357	41.841121	GAZ:United States of America	9	Mollisols
KA1U.C.25.674401	-88.230357	41.841526	GAZ:United States of America	9	Mollisols
UPSub.5.6.646622	-71.37761	42.06	GAZ:United States of America	10	Alfisols
UPSub.55.56.646728	-71.37761	42.06	GAZ:United States of America	10	Alfisols
Biofilm.C.E1.1.C.2012.733918	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
D.1.0.660599	-155.829168	20.086106	GAZ:United States of America	4	Andisols
UPSub.241.242B.646698	-71.37761	42.06	GAZ:United States of America	10	Alfisols
CL3.6.378510	-80.76578	33.673864	GAZ:United States of America	8	Ultisols
D.2.30.660598	-155.829168	20.086106	GAZ:United States of America	4	Andisols
TVF.Control.Loc3.D10.Rep4.414450	-145.8	64.33	GAZ:United States of America	11	Inceptisols
KA2F.B.20.674673	-88.230357	41.841124	GAZ:United States of America	9	Mollisols
KA3F.E.14.674374	-88.230357	41.840733	GAZ:United States of America	9	Mollisols
KA2U.C.18.674412	-88.230357	41.841121	GAZ:United States of America	9	Mollisols
KA1U.A.20.674414	-88.230357	41.841522	GAZ:United States of America	9	Mollisols
DP.70.71B.646786	-72.7	42.17566	GAZ:United States of America	10	Alfisols
TVF.Control.Loc1.D10.Rep5.414418	-145.8	64.33	GAZ:United States of America	11	Inceptisols
CC1.3.378596	-94.598347	46.74528	GAZ:United States of America	12	Entisols
KA2U.A.17.674652	-88.230357	41.841111	GAZ:United States of America	9	Mollisols
KA1U.A.08.674678	-88.230357	41.841522	GAZ:United States of America	9	Mollisols
KA2F.B.23.674581	-88.230357	41.841124	GAZ:United States of America	9	Mollisols
UPSub.86.87.646954	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA3F.E.03.674068	-88.230357	41.840733	GAZ:United States of America	9	Mollisols
WM.1.30.660538	-155.773634	20.12228	GAZ:United States of America	4	Andisols
UPMain.28.29B.646875	-71.37761	42.06	GAZ:United States of America	10	Alfisols
DP.70.71A.2.646828	-72.7	42.17566	GAZ:United States of America	10	Alfisols
TVF.2004.Loc3.D10.Rep2.414446	-145.64	64.35	GAZ:United States of America	11	Inceptisols
KA2U.A.22.674528	-88.230357	41.841111	GAZ:United States of America	9	Mollisols
KA3U.E.07.674458	-88.230357	41.840717	GAZ:United States of America	9	Mollisols
UPMain.36.37B.646655	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA3U.D.22.674385	-88.230357	41.840726	GAZ:United States of America	9	Mollisols
WF.3.ORG.660553	-155.726841	20.109386	GAZ:United States of America	4	Andisols
TVF.2010.Loc5.D0.Rep1.414420	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
CC1.4.378684	-94.598347	46.74528	GAZ:United States of America	12	Entisols
UPSub.72.73.646654	-71.37761	42.06	GAZ:United States of America	10	Alfisols
Hopland.14C.Control.TP1.04.590988	-123.07	38.99	GAZ:United States of America	9	Mollisols
KA3U.C.04.674328	-88.230357	41.840715	GAZ:United States of America	9	Mollisols
UPMain.43.44.646944	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA1U.E.11.674321	-88.230357	41.84151	GAZ:United States of America	9	Mollisols
UPSub.71.72.646800	-71.37761	42.06	GAZ:United States of America	10	Alfisols
UPSub.52.53.646833	-71.37761	42.06	GAZ:United States of America	10	Alfisols
UPSub.92.93.646650	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA2F.B.08.674438	-88.230357	41.841124	GAZ:United States of America	9	Mollisols
Biofilm.C.E2.2.W.2012.733899	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
MW.3.30.660506	-155.772085	20.122801	GAZ:United States of America	4	Andisols
KA2F.C.02.674091	-88.230357	41.841118	GAZ:United States of America	9	Mollisols
KA1F.C.05.674559	-88.230357	41.841514	GAZ:United States of America	9	Mollisols
Soil.BE.PolygonB.Shallow.Center.7.28.2012.733932	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
KA1F.A.09.674331	-88.230357	41.841521	GAZ:United States of America	9	Mollisols
KA3F.E.02.674310	-88.230357	41.840733	GAZ:United States of America	9	Mollisols
UPSub.59.60.646635	-71.37761	42.06	GAZ:United States of America	10	Alfisols
TVF.2010.Loc5.D0.Rep2.414377	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
KA3U.A.01.674357	-88.230357	41.840733	GAZ:United States of America	9	Mollisols
KA3F.A.13.674022	-88.230357	41.840732	GAZ:United States of America	9	Mollisols
KA3F.C.05.674284	-88.230357	41.840718	GAZ:United States of America	9	Mollisols
D.1.15.660575	-155.829168	20.086106	GAZ:United States of America	4	Andisols
TVF.2010.Loc1.D10.Rep1.414397	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
UPMain.80.81.646942	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA1F.B.15.674408	-88.230357	41.841508	GAZ:United States of America	9	Mollisols
KA3U.B.11.674670	-88.230357	41.840719	GAZ:United States of America	9	Mollisols
KA1F.B.17.674006	-88.230357	41.841508	GAZ:United States of America	9	Mollisols
WM.2.15.660514	-155.773634	20.12228	GAZ:United States of America	4	Andisols
TVF.2010.Loc4.D0.Rep2.414389	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
CC1.7.378614	-94.598347	46.74528	GAZ:United States of America	12	Entisols
J.2.0.660541	-155.769747	20.108446	GAZ:United States of America	4	Andisols
KA3F.D.21.674349	-88.230357	41.84073	GAZ:United States of America	9	Mollisols
UPMain.78.79.646643	-71.37761	42.06	GAZ:United States of America	10	Alfisols
Biofilm.B.E1.1.W.2012.733859	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
KA1U.B.11.674487	-88.230357	41.841519	GAZ:United States of America	9	Mollisols
TVF.Control.Loc3.D10.Rep2.414488	-145.8	64.33	GAZ:United States of America	11	Inceptisols
KA3F.D.20.674423	-88.230357	41.84073	GAZ:United States of America	9	Mollisols
KH25.488287	-97.3895	31.0783	GAZ:United States of America	6	Vertisols
Soil.A18.Medium.2011.733912	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
D.2.0.660596	-155.829168	20.086106	GAZ:United States of America	4	Andisols
Soil.BE.PolygonA.Medium.Rim.7.28.2012.2.733881	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
KA2F.B.16.674248	-88.230357	41.841124	GAZ:United States of America	9	Mollisols
TVF.2004.Loc4.D10.Rep3.414462	-145.64	64.35	GAZ:United States of America	11	Inceptisols
UPMain.69.70.646796	-71.37761	42.06	GAZ:United States of America	10	Alfisols
UPMain.66.67.646852	-71.37761	42.06	GAZ:United States of America	10	Alfisols
TVF.2010.Loc3.D10.Rep3.414468	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
KA2U.B.25.674474	-88.230357	41.841114	GAZ:United States of America	9	Mollisols
KA3F.C.15.674080	-88.230357	41.840718	GAZ:United States of America	9	Mollisols
UPSub.171.172.646855	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA3F.C.17.674323	-88.230357	41.840718	GAZ:United States of America	9	Mollisols
KA1U.E.18.674473	-88.230357	41.84151	GAZ:United States of America	9	Mollisols
Os.low.06to0.1.647009	-156.590533	71.25635	GAZ:United States of America	1	Gelisols
PP.11.12A.646931	-71.3412	42.30844	GAZ:United States of America	10	Alfisols
KA2F.B.17.674343	-88.230357	41.841124	GAZ:United States of America	9	Mollisols
KA1F.E.04.674162	-88.230357	41.841518	GAZ:United States of America	9	Mollisols
UT.15.44.414611	-112.453112	40.176783	GAZ:United States of America	12	Entisols
KA1F.E.02.674525	-88.230357	41.841518	GAZ:United States of America	9	Mollisols
SKB7.640196	-117.241111	33.193611	GAZ:United States of America	10	Alfisols
KA2F.E.14.674379	-88.230357	41.841125	GAZ:United States of America	9	Mollisols
KA2F.E.06.674480	-88.230357	41.841125	GAZ:United States of America	9	Mollisols
UPMain.31.32B.646714	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA1U.D.20.674545	-88.230357	41.841527	GAZ:United States of America	9	Mollisols
A2.high.0to0.6.647000	-156.512983	71.215483	GAZ:United States of America	1	Gelisols
KA2F.C.01.674062	-88.230357	41.841118	GAZ:United States of America	9	Mollisols
KA3F.A.17.674453	-88.230357	41.840732	GAZ:United States of America	9	Mollisols
KA3U.D.24.674639	-88.230357	41.840726	GAZ:United States of America	9	Mollisols
KA1U.E.19.674072	-88.230357	41.84151	GAZ:United States of America	9	Mollisols
Soil.BE.PolygonA.Shallow.Center.08.11.2012.733924	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
UPMain.54.55.646763	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA1U.C.13.674653	-88.230357	41.841526	GAZ:United States of America	9	Mollisols
KA2F.C.15.674109	-88.230357	41.841118	GAZ:United States of America	9	Mollisols
UPSub.81.82.646958	-71.37761	42.06	GAZ:United States of America	10	Alfisols
UPMain.33.34A.646857	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA2U.B.20.674645	-88.230357	41.841114	GAZ:United States of America	9	Mollisols
TVF.2004.Loc2.D0.Rep5.414425	-145.64	64.35	GAZ:United States of America	11	Inceptisols
KA2F.B.07.674679	-88.230357	41.841124	GAZ:United States of America	9	Mollisols
TVF.Control.Loc1.D0.Rep5.414426	-145.8	64.33	GAZ:United States of America	11	Inceptisols
UPMain.126.127A.646755	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA3F.E.17.674346	-88.230357	41.840733	GAZ:United States of America	9	Mollisols
KA3U.C.06.674195	-88.230357	41.840715	GAZ:United States of America	9	Mollisols
KA3F.B.21.674061	-88.230357	41.840725	GAZ:United States of America	9	Mollisols
KA2F.B.12.674206	-88.230357	41.841124	GAZ:United States of America	9	Mollisols
UPMain.28.29A.646952	-71.37761	42.06	GAZ:United States of America	10	Alfisols
UPSub.80.81.646721	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA3U.E.21.674595	-88.230357	41.840717	GAZ:United States of America	9	Mollisols
KA3F.D.05.674358	-88.230357	41.84073	GAZ:United States of America	9	Mollisols
KA1F.B.20.674466	-88.230357	41.841508	GAZ:United States of America	9	Mollisols
UPSub.88.89.646813	-71.37761	42.06	GAZ:United States of America	10	Alfisols
UPMain.121.122A.646893	-71.37761	42.06	GAZ:United States of America	10	Alfisols
Os.high.0to0.6.647001	-156.590217	71.25625	GAZ:United States of America	1	Gelisols
KA1U.B.23.674547	-88.230357	41.841519	GAZ:United States of America	9	Mollisols
TVF.Control.Loc3.D10.Rep5.414419	-145.8	64.33	GAZ:United States of America	11	Inceptisols
TVF.Control.Loc4.D0.Rep1.414469	-145.8	64.33	GAZ:United States of America	11	Inceptisols
TVF.2004.Loc4.D0.Rep3.414417	-145.64	64.35	GAZ:United States of America	11	Inceptisols
KA2F.E.01.674169	-88.230357	41.841125	GAZ:United States of America	9	Mollisols
KA1F.E.21.674253	-88.230357	41.841518	GAZ:United States of America	9	Mollisols
M.1.30.660517	-155.764218	20.123285	GAZ:United States of America	4	Andisols
KA3U.B.18.674496	-88.230357	41.840719	GAZ:United States of America	9	Mollisols
KH7.488307	-97.3895	31.0783	GAZ:United States of America	6	Vertisols
KA3F.C.01.674463	-88.230357	41.840718	GAZ:United States of America	9	Mollisols
UPSub.1.2.646840	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA2U.E.10.674440	-88.230357	41.841126	GAZ:United States of America	9	Mollisols
KA2U.D.04.674186	-88.230357	41.841123	GAZ:United States of America	9	Mollisols
UPSub.28.29.646900	-71.37761	42.06	GAZ:United States of America	10	Alfisols
SKM6.640187	-117.241111	33.193611	GAZ:United States of America	10	Alfisols
UPSub.63.64.646724	-71.37761	42.06	GAZ:United States of America	10	Alfisols
TVF.2004.Loc4.D10.Rep5.414379	-145.64	64.35	GAZ:United States of America	11	Inceptisols
KA2F.B.19.674171	-88.230357	41.841124	GAZ:United States of America	9	Mollisols
Soil.BE.PolygonC.Medium.Rim.7.15.2012.733866	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
A2.high.16to0.19.647028	-156.512983	71.215483	GAZ:United States of America	1	Gelisols
DP.2.3A.1.646744	-72.7	42.17566	GAZ:United States of America	10	Alfisols
E.2.15.660548	-155.805003	20.098048	GAZ:United States of America	4	Andisols
KA1U.E.14.674298	-88.230357	41.84151	GAZ:United States of America	9	Mollisols
TVF.2010.Loc2.D0.Rep2.414495	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
KA2F.E.07.674199	-88.230357	41.841125	GAZ:United States of America	9	Mollisols
KA1F.C.12.674419	-88.230357	41.841514	GAZ:United States of America	9	Mollisols
UPSub.87.88.646647	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA2F.A.17.674133	-88.230357	41.841116	GAZ:United States of America	9	Mollisols
KA2F.B.15.674177	-88.230357	41.841124	GAZ:United States of America	9	Mollisols
PP.91.92A.646754	-71.3412	42.30844	GAZ:United States of America	10	Alfisols
Soil.BE.PolygonC.Medium.Center.08.11.2012.733908	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
KH54.488290	-97.3895	31.0783	GAZ:United States of America	6	Vertisols
TVF.2004.Loc1.D0.Rep1.414405	-145.64	64.35	GAZ:United States of America	11	Inceptisols
KA2F.B.11.674215	-88.230357	41.841124	GAZ:United States of America	9	Mollisols
KA3U.A.03.674305	-88.230357	41.840733	GAZ:United States of America	9	Mollisols
KA3U.A.24.674259	-88.230357	41.840733	GAZ:United States of America	9	Mollisols
KA3U.C.24.674073	-88.230357	41.840715	GAZ:United States of America	9	Mollisols
TVF.2004.Loc5.D0.Rep1.414470	-145.64	64.35	GAZ:United States of America	11	Inceptisols
I.1.0.660525	-155.776113	20.109438	GAZ:United States of America	4	Andisols
KA2F.B.21.674539	-88.230357	41.841124	GAZ:United States of America	9	Mollisols
J.3.15.660568	-155.769747	20.108446	GAZ:United States of America	4	Andisols
Soil.BE.PolygonB.Shallow.Center.7.15.2012.733900	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
H.2.30.660477	-155.782721	20.108034	GAZ:United States of America	4	Andisols
O3.high.06to0.115.647030	-156.538967	71.253317	GAZ:United States of America	1	Gelisols
KA3F.D.16.674115	-88.230357	41.84073	GAZ:United States of America	9	Mollisols
KA2F.D.07.674494	-88.230357	41.84112	GAZ:United States of America	9	Mollisols
UPMain.35.36A.646752	-71.37761	42.06	GAZ:United States of America	10	Alfisols
UPMain.16.17B.646636	-71.37761	42.06	GAZ:United States of America	10	Alfisols
UPMain.115.116.646937	-71.37761	42.06	GAZ:United States of America	10	Alfisols
UPMain.139.140.646871	-71.37761	42.06	GAZ:United States of America	10	Alfisols
TVF.2010.Loc4.D10.Rep3.414393	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
KA2F.E.03.674659	-88.230357	41.841125	GAZ:United States of America	9	Mollisols
KA2U.D.06.674464	-88.230357	41.841123	GAZ:United States of America	9	Mollisols
KA2F.E.22.674308	-88.230357	41.841125	GAZ:United States of America	9	Mollisols
KA2F.E.02.674108	-88.230357	41.841125	GAZ:United States of America	9	Mollisols
Biofilm.B.E1.2.W.2012.733855	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
Soil.BE.PolygonA.Shallow.Rim.08.11.2012.733885	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
KA3U.B.10.674602	-88.230357	41.840719	GAZ:United States of America	9	Mollisols
KA1U.D.18.674296	-88.230357	41.841527	GAZ:United States of America	9	Mollisols
KA3F.B.08.674134	-88.230357	41.840725	GAZ:United States of America	9	Mollisols
J.4.0.660591	-155.769747	20.108446	GAZ:United States of America	4	Andisols
KA1F.B.25.674327	-88.230357	41.841508	GAZ:United States of America	9	Mollisols
KA1F.B.24.674407	-88.230357	41.841508	GAZ:United States of America	9	Mollisols
J.4.30.660570	-155.769747	20.108446	GAZ:United States of America	4	Andisols
UPMain.26.27A.646799	-71.37761	42.06	GAZ:United States of America	10	Alfisols
TVF.2004.Loc3.D0.Rep1.414402	-145.64	64.35	GAZ:United States of America	11	Inceptisols
KA3F.B.24.674214	-88.230357	41.840725	GAZ:United States of America	9	Mollisols
KH13.488281	-97.3895	31.0783	GAZ:United States of America	6	Vertisols
KA1U.B.20.674582	-88.230357	41.841519	GAZ:United States of America	9	Mollisols
KA1F.A.04.674644	-88.230357	41.841521	GAZ:United States of America	9	Mollisols
CL3.4.378649	-80.76578	33.673864	GAZ:United States of America	8	Ultisols
KA1F.E.01.674593	-88.230357	41.841518	GAZ:United States of America	9	Mollisols
UPSub.4.5.646632	-71.37761	42.06	GAZ:United States of America	10	Alfisols
TVF.2004.Loc4.D0.Rep2.414374	-145.64	64.35	GAZ:United States of America	11	Inceptisols
KH2.488302	-97.3895	31.0783	GAZ:United States of America	6	Vertisols
UPMain.103.104A.646756	-71.37761	42.06	GAZ:United States of America	10	Alfisols
Soil.BE.PolygonC.Shallow.Center.7.8.2012.733939	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
Soil.BE.PolygonC.Shallow.Rim.7.15.2012.733877	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
KA1F.D.23.674631	-88.230357	41.841521	GAZ:United States of America	9	Mollisols
KA1U.E.24.674011	-88.230357	41.84151	GAZ:United States of America	9	Mollisols
UPMain.55.56.646624	-71.37761	42.06	GAZ:United States of America	10	Alfisols
UPSub.102.103.646910	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA1F.B.19.674506	-88.230357	41.841508	GAZ:United States of America	9	Mollisols
KA3U.B.15.674092	-88.230357	41.840719	GAZ:United States of America	9	Mollisols
KA3U.C.16.674369	-88.230357	41.840715	GAZ:United States of America	9	Mollisols
KA2U.E.15.674160	-88.230357	41.841126	GAZ:United States of America	9	Mollisols
Hopland.20C.Wood.TP1.03.590968	-123.07	38.99	GAZ:United States of America	9	Mollisols
UPMain.31.32A.646971	-71.37761	42.06	GAZ:United States of America	10	Alfisols
Soil.BE.PolygonC.Shallow.Rim.7.8.2012.733864	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
SV1.6.378565	-106.466218	31.712235	GAZ:United States of America	12	Entisols
UPSub.16.17.646642	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA1F.D.09.674232	-88.230357	41.841521	GAZ:United States of America	9	Mollisols
Hopland.20C.Control.TP1.01.590969	-123.07	38.99	GAZ:United States of America	9	Mollisols
KA2U.D.23.674446	-88.230357	41.841123	GAZ:United States of America	9	Mollisols
KA3U.C.18.674148	-88.230357	41.840715	GAZ:United States of America	9	Mollisols
